commune,departemen,latitude,longitude
VILLARD-BONNOT,ISERE,45.262498923877615,5.901324741120958
VERGIGNY,YONNE,47.980202489662375,3.7299292520261775
BUZY,PYRENEES-ATLANTIQUES,43.14821823279383,-0.45583930872819245
SARRALBE,MOSELLE,49.000780359605606,7.036304224857279
LIMOGES,HAUTE-VIENNE,45.8375606648144,1.2691032468020238
ROINVILLE,EURE-ET-LOIR,48.445339249205745,1.7797258368209865
ARC-ET-SENANS,DOUBS,47.030271822713736,5.776756496835828
LAVAUFRANCHE,CREUSE,46.323150372217775,2.2711960188131295
TINCQUES,PAS-DE-CALAIS,50.35701988236567,2.498152415554894
MOULT,CALVADOS,49.111082201794986,-0.1864143470027005
CELON,INDRE,46.518984906375934,1.506366806314982
PARIS,PARIS,48.84064284274514,2.3198205015124738
LA GRANDE-PAROISSE,SEINE-ET-MARNE,48.37876500632674,2.897226810098952
LA JARRIE,CHARENTE-MARITIME,46.12147060740877,-1.0259283311478995
ÉTANG-SUR-ARROUX,SAONE-ET-LOIRE,46.86801241859368,4.1837135300192205
VITROLLES,BOUCHES-DU-RHONE,43.44119733119921,5.237107512143575
HÉRICY,SEINE-ET-MARNE,48.442706783953426,2.76079027029253
LISIEUX,CALVADOS,49.150454544849225,0.22729166695548395
WISSOUS,ESSONNE,48.74116484739431,2.330890650909545
ESCLANÈDES,LOZERE,44.47408837901778,3.3455637218514123
ESTRÉES-SAINT-DENIS,OISE,49.437882577049336,2.6427151270625084
CEINTREY,MEURTHE-ET-MOSELLE,48.52467503965789,6.157269716225671
CHAMELET,RHONE,45.98167025708215,4.507016244543598
TRAPPES,YVELINES,48.775053258854996,2.007320035731463
CALAIS,PAS-DE-CALAIS,50.94537423643722,1.8991673196065877
CARIGNAN,ARDENNES,49.62853047420766,5.168335867304816
LEZIGNAN-CORBIERES,AUDE,43.20006037678555,2.770291282453081
CALONNE-RICOUART,PAS-DE-CALAIS,50.48212643456592,2.480203208283239
SAINT-PREST,EURE-ET-LOIR,48.482618795655235,1.523025386051403
DONGES,LOIRE-ATLANTIQUE,47.30873250042041,-2.071624327315272
HAMELINCOURT,PAS-DE-CALAIS,50.169263611825095,2.7880395552663377
BESSANCOURT,VAL-D'OISE,49.03573136508215,2.2098596819395318
CLAMECY,NIEVRE,47.46674017355959,3.5205969366743197
LYON,RHONE,45.74808853872383,4.823194036939477
MARSEILLE,BOUCHES-DU-RHONE,43.290550285257275,5.44133859765877
BOLQUÈRE,PYRENEES-ORIENTALES,42.498295604178224,2.084884891133534
VILLEFRANCHE-SUR-SAONE,RHONE,45.984560815489104,4.721077121771564
MORRE,DOUBS,47.225822167069495,6.067525527698584
CUSSET,ALLIER,46.13898730452443,3.4579022518708853
SABLES-D'OLONNE (LES),VENDEE,46.50018055759152,-1.781633342822517
BROONS,COTES-D'ARMOR,48.33337010564671,-2.2358486354640643
LONGUYON,MEURTHE-ET-MOSELLE,49.44444504289475,5.604711003477769
BRETONCELLES,ORNE,48.43275436461913,0.8924610680299104
VENAREY-LES-LAUMES,COTE-D'OR,47.54338010459236,4.461798665909546
FARBUS,PAS-DE-CALAIS,50.357748336545185,2.8310684444244707
GAN,PYRENEES-ATLANTIQUES,43.23429064519303,-0.3914627650324327
SAINT-JODARD,LOIRE,45.885841599717445,4.125226849910812
PONT-MELVEZ,COTES-D'ARMOR,48.47012313040028,-3.3113729858079495
OLONNE-SUR-MER,VENDEE,46.54922038744925,-1.766252846616107
MAREIL-SUR-MAULDRE,YVELINES,48.8936706349123,1.8715528437305449
SAINT-MAUR,INDRE,46.80269930260101,1.6271114466488865
ISBERGUES,PAS-DE-CALAIS,50.6147963451339,2.4632319104501925
AVALLON,YONNE,47.49583531209723,3.9126927870595276
BAVAY,NORD,50.296731640801966,3.7804424938817407
SAINT-DENIS-LÈS-MARTEL,LOT,44.94571803727045,1.6664958614371748
LISLE-SUR-TARN,TARN,43.8569972681848,1.8084458044453997
LAMBERSART,NORD,50.65659450418822,3.0341914830510297
SAINT-CLAUDE,JURA,46.38992886309857,5.860136354027908
MONTAIGUT-LE-BLANC,CREUSE,46.13689280047712,1.7339695438538776
MARCY-L'ÉTOILE,RHONE,45.78848922795423,4.72974509462416
MARTIGUES,BOUCHES-DU-RHONE,43.39286443191733,5.025628222395431
CHÂTILLON-SUR-INDRE,INDRE,46.99214170682127,1.1710486919625076
BARENTIN,SEINE-MARITIME,49.54932533658309,0.9539727059031899
LIMOGES,HAUTE-VIENNE,45.851497471947795,1.3002675004308797
SAINT-PRIEST-TAURION,HAUTE-VIENNE,45.90601616013947,1.3784124490150138
STRASBOURG,BAS-RHIN,48.60056992344579,7.728295910670467
LA VOULTE-SUR-RHÔNE,ARDECHE,44.805852308371115,4.783697991645012
SAINT-PAUL-DE-VARAX,AIN,46.10011898096096,5.128115701915888
PARIS,PARIS,48.83061225157477,2.3764132030615785
ROMILLY-LA-PUTHENAYE,EURE,49.00358056077992,0.8554381277758144
FLEURY-LES-AUBRAIS,LOIRET,47.92731971925822,1.906134499897257
ANGERS,MAINE-ET-LOIRE,47.466925534679596,-0.5324187644678179
LOSNE,COTE-D'OR,47.08764413588065,5.255037292221723
LILLE,NORD,50.61649979351003,3.0555513941084107
BOURBOURG,NORD,50.95273042699355,2.195861554347712
RÉMILLY,MOSELLE,49.0148000479853,6.394501274463498
ÉPÔNE,YVELINES,48.963260240668134,1.8085491283857738
CORCY,AISNE,49.25539267046719,3.216285373262402
ONNAING,NORD,50.392029114872784,3.601379148015589
MARMAGNE,SAONE-ET-LOIRE,46.83355100532387,4.35959914021374
AUVERS-SUR-OISE,VAL-D'OISE,49.0710081831873,2.1768119260033028
CARRY-LE-ROUET,BOUCHES-DU-RHONE,43.33668381874459,5.153617535032011
DIEPPE,SEINE-MARITIME,49.921404699067345,1.0809700426772861
SAINT-CHAMAS,BOUCHES-DU-RHONE,43.55105812128919,5.040135116190482
CELLULE,PUY-DE-DOME,45.93973074481608,3.160108821953172
SAINT-GERMAIN-DU-PUY,CHER,47.09644667581076,2.4846365345631143
SAINT-LOTHAIN,JURA,46.823107228222355,5.643810199795416
REVEL,HAUTE-GARONNE,43.46287499954274,1.9998389303879107
LA BERNERIE-EN-RETZ,LOIRE-ATLANTIQUE,47.0831558340178,-2.033746379782048
GRENAY,PAS-DE-CALAIS,50.44851956730164,2.7334545868975866
AURILLAC,CANTAL,44.921282871733226,2.436202111452766
CAUREL,MARNE,49.315329670557844,4.145357680512822
JOEUF,MEURTHE-ET-MOSELLE,49.22505202674838,6.01765752448906
CARPENTRAS,VAUCLUSE,44.048949086170126,5.043890488230107
AVOUDREY,DOUBS,47.12981425564731,6.434681229953386
MADELEINE (LA ),NORD,50.660750644268816,3.0721121952129242
CHATEAUBRIANT,LOIRE-ATLANTIQUE,47.717011947785124,-1.37139914639392
LA BASSÉE,NORD,50.52746595407263,2.804054051519795
GROISY,HAUTE-SAVOIE,46.01119331069785,6.175631902610535
SAINT-MAURICE-DE-BEYNOST,AIN,45.82725975332767,4.976803928916587
CLERMONT-FERRAND,PUY-DE-DOME,45.76691187827314,3.1342956252019443
CAMPAGNAC,AVEYRON,44.42200009021359,3.066230308233965
BOULOGNE-SUR-MER,PAS-DE-CALAIS,50.72731902889646,1.609335297413549
NIMES,GARD,43.81354643689468,4.327963542425941
NIEUL,HAUTE-VIENNE,45.92737948926587,1.1724012464034625
SAINT-EGREVE,ISERE,45.23507261962091,5.671078139085874
SULLY-SUR-LOIRE,LOIRET,47.759800349108886,2.3694593580341397
CHANTENAY-SAINT-IMBERT,NIEVRE,46.7281768638084,3.1720075030411214
JUZIERS,YVELINES,48.992206806020825,1.8458180609451347
CONFLANS-SAINTE-HONORINE,YVELINES,48.99710364531134,2.0985394201102627
LE THOU,CHARENTE-MARITIME,46.093934845378804,-0.9520837088782056
MONTRABÉ,HAUTE-GARONNE,43.64481281327463,1.5250527029198955
PRISSÉ-LA-CHARRIÈRE,DEUX-SEVRES,46.15267068002976,-0.49354377489271195
FOSSES,VAL-D'OISE,49.10012932277799,2.5256450905442
NOTRE-DAME-DE-GRAVENCHON,SEINE-MARITIME,49.48398089232754,0.5588620527203636
CHAMPAGNÉ,SARTHE,48.019992073970826,0.3360347172752512
CASTELNAU-D'ESTRÉTEFONDS,HAUTE-GARONNE,43.78699582332198,1.3407935012276981
FOLLIGNY,MANCHE,48.829594510792035,-1.4070730459069007
MARLY,NORD,50.348272802744695,3.5351897077117087
ANOR,NORD,49.9848398490566,4.093248950310058
GRAND-QUEVILLY (LE ),SEINE-MARITIME,49.411983920946405,1.0370403587192356
VERVINS,AISNE,49.83006081569213,3.8933793991949672
FOS-SUR-MER,BOUCHES-DU-RHONE,43.41135775885479,4.836557413427735
BESANCON,DOUBS,47.23294293452986,5.981220348538428
SAINT-ETIENNE,LOIRE,45.43500310334657,4.442503548289457
PIHEN-LÈS-GUÎNES,PAS-DE-CALAIS,50.87315580113294,1.7859145450816525
RONCENAY,AUBE,48.195345672932845,4.058283261027768
OLORON-SAINTE-MARIE,PYRENEES-ATLANTIQUES,43.194756001780235,-0.6122022589687016
LAVELINE-DEVANT-BRUYÈRES,VOSGES,48.18550680490032,6.7552275589913515
VILLERS-COTTERÊTS,AISNE,49.2499274954388,3.0938142847088077
DREUX,EURE-ET-LOIR,48.729686278814995,1.3665730861593084
LOCHES,INDRE-ET-LOIRE,47.13040196167319,1.0009788847912109
US,VAL-D'OISE,49.09957530807547,1.9705714424855305
RIXHEIM,HAUT-RHIN,47.751264636463304,7.399542952229914
SAINT-ETIENNE,LOIRE,45.43669851959969,4.3784035096313865
PRESLES,VAL-D'OISE,49.113459941477146,2.2879019781581333
LOUHOSSOA,PYRENEES-ATLANTIQUES,43.305680838596516,-1.36239808557687
MONTMÉDY,MEUSE,49.523093922242374,5.371700640274837
ROEULX,NORD,50.310614422762,3.3434779549010343
COMMENTRY,ALLIER,46.295268415050934,2.740155183201144
ABANCOURT,OISE,49.68552581797066,1.7744954142042655
MARSEILLE,BOUCHES-DU-RHONE,43.303283161697955,5.380843379830793
SOMMESOUS,MARNE,48.73642328365332,4.194058747735006
BEZANNES,MARNE,49.21455924106243,3.9936559956053928
TROGUES,INDRE-ET-LOIRE,47.11210846966353,0.4943772398305989
CHÂTENOIS,BAS-RHIN,48.27641611343161,7.401331365912155
SAINT-CLAIR-DU-RHÔNE,ISERE,45.45025702028754,4.769865613059207
PRIN-DEYRANÇON,DEUX-SEVRES,46.2190040795346,-0.6364724370130523
CHIRAC,LOZERE,44.524376009795844,3.2638985869976946
SOMMERY,SEINE-MARITIME,49.62946306350122,1.4357767694916852
CHEVILLON,HAUTE-MARNE,48.524136298014895,5.111915412992605
MANDUEL,GARD,43.81678433984283,4.507722679137596
LE COUDRAY-MONTCEAUX,ESSONNE,48.57378621896604,2.4795753872061232
CHAMOUSSET,SAVOIE,45.55756915426206,6.206428114711069
MONTLOUIS-SUR-LOIRE,INDRE-ET-LOIRE,47.365140091201276,0.8600844606454641
RAZAC-SUR-L'ISLE,DORDOGNE,45.16606185282957,0.5993726071837349
LIART,ARDENNES,49.77036003881027,4.335391598446348
LEFOREST,PAS-DE-CALAIS,50.427293697200824,3.060051873061844
HOMBOURG-BUDANGE,MOSELLE,49.28246715207328,6.35076689768705
STAINS,SEINE-SAINT-DENIS,48.95468724265309,2.3916580869900015
LA MEYZE,HAUTE-VIENNE,45.620794139541125,1.2126024178798138
SAINT-LOUIS,HAUT-RHIN,47.60953195994035,7.531044331517943
SAINT-JULIEN-DU-SAULT,YONNE,48.027848550480286,3.3036705710030123
POLISOT,AUBE,48.07309328443912,4.384352001331836
FONTENAY-LE-COMTE,VENDEE,46.460909080947445,-0.7930362582466968
PERRIGNIER,HAUTE-SAVOIE,46.304177664250005,6.425947054459164
PIERREVILLE,MEURTHE-ET-MOSELLE,48.5484506099145,6.1243020614835615
MEUNG-SUR-LOIRE,LOIRET,47.82999942774051,1.6918300315015147
SAULNES,MEURTHE-ET-MOSELLE,49.53145325074624,5.829186647878634
GRENOBLE,ISERE,45.18210964955681,5.718515336422927
PAU,PYRENEES-ATLANTIQUES,43.29149854995751,-0.36969331159497426
BONNEVILLE,HAUTE-SAVOIE,46.07750965397838,6.41653480753029
ISLES-LES-MELDEUSES,SEINE-ET-MARNE,48.99798873562185,3.0071216708479764
LONGJUMEAU,ESSONNE,48.702569506538204,2.293143129552542
CHAUFFAILLES,SAONE-ET-LOIRE,46.20742149381525,4.345646677563433
BRETEUIL,OISE,49.62801687241162,2.302757169628149
URMATT,BAS-RHIN,48.52473877217247,7.312616500561604
CHÂTILLON-SUR-SEINE,COTE-D'OR,47.87019564870477,4.571594571063325
SAINT-GERMAIN-DES-FOSSÉS,ALLIER,46.20901169000255,3.4305077687331904
ECHIROLLES,ISERE,45.15277648272157,5.719928252527468
TENDU,INDRE,46.69743782782554,1.564857886759298
MONTFERRAND-LE-CHÂTEAU,DOUBS,47.184744966380386,5.907548270672135
ÉCOLE-VALENTIN,DOUBS,47.274878927421696,5.994103825955805
CAULNES,COTES-D'ARMOR,48.28439140980319,-2.155478677951807
JÂLONS,MARNE,49.011733695810825,4.18793918511172
DORLISHEIM,BAS-RHIN,48.5246479086716,7.4930340194417075
MOULINS-SUR-ORNE,ORNE,48.75597443203406,-0.043834638492634054
HIRSON,AISNE,49.914562053707584,4.084730086619008
LABOISSIÈRE-EN-THELLE,OISE,49.28849514973032,2.13616216677565
SEYNE-SUR-MER (LA ),VAR,43.11695584304632,5.876768162862302
MONTPELLIER,HERAULT,43.60609107468343,3.8827575099590645
CAMPAGNE-SUR-AUDE,AUDE,42.91674794872036,2.205488639530065
HERRLISHEIM-PRÈS-COLMAR,HAUT-RHIN,48.01758069402919,7.320825947422456
FONTAINES,SAONE-ET-LOIRE,46.85120280890971,4.77523537954581
MONTBRISON,LOIRE,45.604533499045424,4.0785429432756315
LE VERDON-SUR-MER,GIRONDE,45.56666805995058,-1.065586765452167
DOMONT,VAL-D'OISE,49.032805835368215,2.3376705023346203
LA FRETTE-SUR-SEINE,VAL-D'OISE,48.98019761416051,2.1800659058803578
BOÉ,LOT-ET-GARONNE,44.17464245229075,0.661338613539048
SAINT-RAMBERT-D'ALBON,DROME,45.29981303282286,4.80970524454572
LES MARTRES-DE-VEYRE,PUY-DE-DOME,45.68814655032227,3.1934784674468872
LONGUEIL-ANNEL,OISE,49.46699872738863,2.8630907617587176
BERTHELMING,MOSELLE,48.81059944685131,7.008564707523946
MONTOIR-DE-BRETAGNE,LOIRE-ATLANTIQUE,47.320740624643584,-2.1616012671563443
BRUZ,ILLE-ET-VILAINE,48.043372242084644,-1.7393119191210873
MERTZWILLER,BAS-RHIN,48.872174028674394,7.678279658108222
RIXHEIM,HAUT-RHIN,47.75229475202872,7.396091642310116
BOËSSÉ-LE-SEC,SARTHE,48.12233132572257,0.5724531971322462
LE CAILAR,GARD,43.683276652142304,4.234917595726392
VEIGNÉ,INDRE-ET-LOIRE,47.29150306848535,0.7344423500549943
CHALINDREY,HAUTE-MARNE,47.80671574786629,5.448167554514215
SAINT-MACAIRE,GIRONDE,44.56850752545997,-0.22697050676986955
DOMBASLE-SUR-MEURTHE,MEURTHE-ET-MOSELLE,48.6053398532577,6.350395622522613
FOS-SUR-MER,BOUCHES-DU-RHONE,43.45505361530471,4.914448906941663
FRONTIGNAN,HERAULT,43.44488338885555,3.7589597026154395
MACHILLY,HAUTE-SAVOIE,46.252777335412155,6.328385050923677
ÉPOUVILLE,SEINE-MARITIME,49.56358541286687,0.2235270118460463
CHASSENEUIL-DU-POITOU,VIENNE,46.651917016079956,0.37290077344051786
SALAISE-SUR-SANNE,ISERE,45.33731385744785,4.802216108113742
ROUMAZIÈRES-LOUBERT,CHARENTE,45.88919163398511,0.578899583313919
SAINT-JULIEN,COTE-D'OR,47.40573234796905,5.128141289419932
OGEU-LES-BAINS,PYRENEES-ATLANTIQUES,43.15387465655115,-0.5074446160920466
SAINT-AVRE,SAVOIE,45.352757169831634,6.303406681231636
GONDEVILLE,CHARENTE,45.67111592725876,-0.17776782981488987
MASSERET,CORREZE,45.5366880201572,1.541344325692091
POMAS,AUDE,43.11218352417233,2.2882948704212356
HERMES,OISE,49.35440134692592,2.2416377230713334
VIAS,HERAULT,43.3192096499414,3.427679448690572
MÉZÉRIAT,AIN,46.23498285160012,5.0467782860499595
AUXY,LOIRET,48.08713433669841,2.4842917291603643
MARIGNANE,BOUCHES-DU-RHONE,43.40961464503481,5.254044836851209
MONNAIE,INDRE-ET-LOIRE,47.498724280743026,0.7932163791396876
NICE,ALPES-MARITIMES,43.670674335290826,7.216446678038528
ROINVILLE,EURE-ET-LOIR,48.43245526446847,1.7684887088116714
AULNAY-SOUS-BOIS,SEINE-SAINT-DENIS,48.93220838543025,2.4940557348556296
THÉOULE-SUR-MER,ALPES-MARITIMES,43.51340542681669,6.936842591444163
GARCHIZY,NIEVRE,47.04298176184486,3.0860031798098038
SAINT-SULPICE,TARN,43.775630390935845,1.681196438908494
THIERS,PUY-DE-DOME,45.861204981114426,3.5432814160416153
ALTKIRCH,HAUT-RHIN,47.626812959544836,7.226837537457184
CHAVANGES,AUBE,48.50831564577856,4.586064025145336
ISTRES,BOUCHES-DU-RHONE,43.496797035490246,4.972962941894129
REICHSHOFFEN,BAS-RHIN,48.91943283906613,7.652436617456791
GEISPOLSHEIM,BAS-RHIN,48.52118957675525,7.685083470275865
PRAYE,MEURTHE-ET-MOSELLE,48.43255232800082,6.1009332898763935
MONTESCOURT-LIZEROLLES,AISNE,49.738090355446715,3.2519369782078886
VIF,ISERE,45.0478426110598,5.684607331796149
LOPERHET,FINISTERE,48.39276192376226,-4.285756623569627
PLEYBER-CHRIST,FINISTERE,48.507478563676386,-3.883086229756265
GÉNÉRAC,GARD,43.73239501902692,4.343418417650326
SAINT-SULPICE,OISE,49.34736621314994,2.116130156618063
VILLERS-LES-POTS,COTE-D'OR,47.20643892790713,5.348341966349596
BAGNAC-SUR-CÉLÉ,LOT,44.66510697802623,2.160130050569515
SAINT-JEAN-PIED-DE-PORT,PYRENEES-ATLANTIQUES,43.16811329698386,-1.238621645776678
CHAMPAGNE-SUR-SEINE,SEINE-ET-MARNE,48.406631412084224,2.799388254139054
MALESHERBES,LOIRET,48.29341001240107,2.400994392483919
LOOS,NORD,50.61274004361462,3.0165807795238284
MOIRANS,ISERE,45.321936377280814,5.581815189282189
LORMONT,GIRONDE,44.88477639743863,-0.5309965940376383
SAUTO,PYRENEES-ORIENTALES,42.506178819727154,2.159738420428226
SALEUX,SOMME,49.86262650226903,2.2268359682747225
BRIENON-SUR-ARMANÇON,YONNE,47.98614694167599,3.6164427643024895
ARMENTIERES,NORD,50.68042290615076,2.877551431723407
FARÉBERSVILLER,MOSELLE,49.11808246100903,6.8618205380366035
MAUBEUGE,NORD,50.272492836237454,3.9684534427957816
EPINAY-SUR-SEINE,SEINE-SAINT-DENIS,48.957962042907475,2.3285326074271846
BAZEILLES,ARDENNES,49.67196572498668,4.9862713379258485
HAYANGE,MOSELLE,49.33057951074399,6.073242998073649
AX-LES-THERMES,ARIEGE,42.72477143376607,1.8334666264609587
ROYE,SOMME,49.70500290116551,2.7865527257967675
SAINT-CHAMOND,LOIRE,45.47242263114666,4.517096513613869
ORLY,VAL-DE-MARNE,48.741909270812144,2.4028204077082553
LES ÉGLISOTTES-ET-CHALAURES,GIRONDE,45.094289056998065,-0.043610175700568576
GILLY-LÈS-CÎTEAUX,COTE-D'OR,47.17534101411791,4.971491777174238
INGRANDES,MAINE-ET-LOIRE,47.405820889385225,-0.9206402903806534
LISIEUX,CALVADOS,49.13876009066806,0.23154778380150506
CHARMANT,CHARENTE,45.49861546474221,0.1623086722627874
CHADENET,LOZERE,44.52861389459877,3.6283541224046645
ABLAINCOURT-PRESSOIR,SOMME,49.85776335977741,2.832038909165285
CAFFIERS,PAS-DE-CALAIS,50.85061404995722,1.8114816653086019
VILLENEUVE-LA-GUYARD,YONNE,48.34298861752869,3.070452872854255
NEUVILLE-SUR-SARTHE,SARTHE,48.070397759757256,0.19979014704471643
DINAN,COTES-D'ARMOR,48.4570220761444,-2.053387664537877
COMMERCY,MEUSE,48.765921412547726,5.588524217206085
CARNOULES,VAR,43.29747018548104,6.186694957665186
SAINT-RAMBERT-EN-BUGEY,AIN,45.94752523567268,5.4392428365302745
HYMONT,VOSGES,48.270739027009014,6.1401575505575625
LAVEISSIÈRE,CANTAL,45.09048504954643,2.7536767944048077
KALHAUSEN,MOSELLE,49.034685494885515,7.124716021448653
PONTCHARRA,ISERE,45.434089811901465,6.007712080616621
DESCARTES,INDRE-ET-LOIRE,46.97470533616937,0.6945908226737691
ETAMPES,ESSONNE,48.4361223969905,2.1577428237792593
GIGNAC,LOT,45.01449451646258,1.4830803449368553
BELLEGARDE-SUR-VALSERINE,AIN,46.11353917227441,5.824669822906647
FREJUS,VAR,43.43186448605971,6.732965742289674
ROGNAC,BOUCHES-DU-RHONE,43.48657785789889,5.2308719617601325
GAILLAC,TARN,43.90650910558471,1.895548383102962
VILLETANEUSE,SEINE-SAINT-DENIS,48.95995301607265,2.3425046792824844
SAINT-SEBASTIEN-SUR-LOIRE,LOIRE-ATLANTIQUE,47.19082056175204,-1.4960494436042073
MONTRY,SEINE-ET-MARNE,48.89084863113554,2.8264014699902473
LES HOUCHES,HAUTE-SAVOIE,45.897090474340374,6.785041167358493
GUERET,CREUSE,46.17423336098006,1.879372546235721
MAXILLY-SUR-SAÔNE,COTE-D'OR,47.31333665194977,5.407259792697874
MONTLUCON,ALLIER,46.36168535044573,2.591964369298357
ALENCON,ORNE,48.43773547221807,0.09829974326417303
JONZAC,CHARENTE-MARITIME,45.4386871724219,-0.44199025462934294
SAINT-ETIENNE,LOIRE,45.44404281683176,4.420017432963296
VIRE,CALVADOS,48.846447588056414,-0.8827760275416976
PARIS,PARIS,48.84624503026042,2.2769725226241433
BOURGES,CHER,47.119054088471415,2.416482084621401
NOIZAY,INDRE-ET-LOIRE,47.409731140803025,0.8964153999282678
VOVES,EURE-ET-LOIR,48.27526357903037,1.622213913307436
THIAVILLE-SUR-MEURTHE,MEURTHE-ET-MOSELLE,48.41372735851828,6.810414357035962
REMY,OISE,49.43317272143329,2.7057497206887495
BOISSET,CANTAL,44.785632883604016,2.2495736185343365
RANCHOT,JURA,47.15265604270802,5.724746809497292
SAINT-GERMAIN-SUR-MEUSE,MEUSE,48.65169809040139,5.700663797466287
AIGUEBELETTE-LE-LAC,SAVOIE,45.53622016350099,5.8131566407217905
BAZANCOURT,MARNE,49.3613746732943,4.174495614115393
SAINT-VIT,DOUBS,47.18364756253951,5.808992872887933
LE CANNET-DES-MAURES,VAR,43.39025127275336,6.34317176206599
CIOTAT (LA),BOUCHES-DU-RHONE,43.19960489291116,5.6328685314931315
CLAMART,HAUTS-DE-SEINE,48.81415098784656,2.274707492918649
AUMONT-AUBRAC,LOZERE,44.71819524670109,3.2833565153888564
MONTIERCHAUME,INDRE,46.851840457004464,1.797643888384133
CERGY,VAL-D'OISE,49.04963335585872,2.034287861851328
LA NORVILLE,ESSONNE,48.591691750337375,2.2674871346496466
LIZY-SUR-OURCQ,SEINE-ET-MARNE,49.021792187150844,3.031864920341823
VERDUN,MEUSE,49.135517991192536,5.308422752858975
LA FERTÉ-HAUTERIVE,ALLIER,46.39018580255832,3.354438019044915
FLÉRÉ-LA-RIVIÈRE,INDRE,47.02141317991643,1.108829467082645
MENDE,LOZERE,44.52241170659849,3.501918908967537
LOISON-SOUS-LENS,PAS-DE-CALAIS,50.437331618614735,2.8587124565663586
TAVAUX,JURA,47.04236356330494,5.415495601025015
LUC,ARDECHE,44.6540340425701,3.89154745160841
VIROFLAY,YVELINES,48.80070467184404,2.1710995857810063
LE PUISET,EURE-ET-LOIR,48.20634058910881,1.874619823584956
SAINT-YRIEIX-LA-PERCHE,HAUTE-VIENNE,45.51904966122612,1.205694843375044
ROLLEVILLE,SEINE-MARITIME,49.5815924713299,0.21620412482811002
SAILLANS,DROME,44.69443147161141,5.194783939213948
CHÂTEAUNEUF-SUR-ISÈRE,DROME,45.00213922550917,4.988404541869791
KÉDANGE-SUR-CANNER,MOSELLE,49.305705753586906,6.332346091249346
ESQUELBECQ,NORD,50.88891960498023,2.412241153319142
NEVERS,NIEVRE,47.006169290697294,3.148438859602416
MANTES-LA-VILLE,YVELINES,48.9890851324383,1.7030930905219082
ANDRESY,YVELINES,48.97478370225789,2.049102056308879
PERTUIS,VAUCLUSE,43.68442214545915,5.503648973811173
LA CHAPELLE-SAINT-URSIN,CHER,47.04689488751783,2.301665698052458
LEVAL,NORD,50.18474158745057,3.836287114218929
DANJOUTIN,TERRITOIRE-DE-BELFORT,47.620787229720385,6.8664881679281216
DUNKERQUE,NORD,51.034645416579934,2.364678910284622
RILLIEUX-LA-PAPE,RHONE,45.819823377144424,4.875371317173322
ALIZAY,EURE,49.31700576914266,1.1605204767105903
LYON,RHONE,45.76595632858836,4.804524590633849
GIVORS,RHONE,45.58514521314356,4.766022094433548
MIREBEAU-SUR-BÈZE,COTE-D'OR,47.40505574648524,5.320745967358133
LA PERCHE,CHER,46.62997636894429,2.5866295169033453
MONTFORT-SUR-MEU,ILLE-ET-VILAINE,48.139089249374145,-1.9488124146633283
SALLAUMINES,PAS-DE-CALAIS,50.415743095744396,2.864177038166501
HUNSPACH,BAS-RHIN,48.96146227115388,7.95401714739398
MONTREUIL-JUIGNÉ,MAINE-ET-LOIRE,47.52540332978064,-0.6175200991044809
CALLAC,COTES-D'ARMOR,48.42624066092394,-3.3828192436632714
CORBENAY,HAUTE-SAONE,47.90903772836455,6.332017441299206
CESSIEU,ISERE,45.560946176723974,5.376503013725852
AUBIAT,PUY-DE-DOME,45.98387527084011,3.1604232165450754
HESDIGNEUL-LÈS-BOULOGNE,PAS-DE-CALAIS,50.66096776371891,1.666817540767512
PORTET-SUR-GARONNE,HAUTE-GARONNE,43.52703817682164,1.3883022404033618
CORBEIL-ESSONNES,ESSONNE,48.61681524322702,2.4746870472448492
SAINT-JULIEN-MONT-DENIS,SAVOIE,45.246323995968986,6.414442944779405
ABANCOURT,OISE,49.68552581797066,1.7744954142042655
MIGNALOUX-BEAUVOIR,VIENNE,46.526077355717774,0.4118293672841336
MARCILLY-SUR-TILLE,COTE-D'OR,47.52023448655534,5.1297778708472235
TENDE,ALPES-MARITIMES,44.11237966025971,7.5630372968935315
ESPÉRAZA,AUDE,42.93579756069188,2.2182433489734747
CRAMOISY,OISE,49.25653896438281,2.405021268518897
KILSTETT,BAS-RHIN,48.6795765524139,7.855196999735625
SAINT-MARTIN-LE-BEAU,INDRE-ET-LOIRE,47.35507560960929,0.905859176101642
CHALON-SUR-SAONE,SAONE-ET-LOIRE,46.78162575005291,4.842615253494188
AMIENS,SOMME,49.89314107040671,2.283469712395202
SAINT-LAURENT-DU-VAR,ALPES-MARITIMES,43.6622719143359,7.194463169121654
CHATILLON,HAUTS-DE-SEINE,48.80889377461525,2.3023895031719004
GROSLAY,VAL-D'OISE,48.98449966929557,2.353836106473293
BEGLES,GIRONDE,44.799421961264834,-0.5552170407268223
LE ROVE,BOUCHES-DU-RHONE,43.34011565781559,5.257005477918976
LÉCHELLE,SEINE-ET-MARNE,48.57953080716113,3.38309998559319
SAINT-PIERRE-DU-VAUVRAY,EURE,49.234355501477395,1.2246154163498568
QUIBERON,MORBIHAN,47.48560436418245,-3.1181602769767873
DUAULT,COTES-D'ARMOR,48.364540555441714,-3.47635479336786
FONTPÉDROUSE,PYRENEES-ORIENTALES,42.513698746818974,2.188619483352486
NOYELLES-SUR-MER,SOMME,50.18738749262159,1.7047777727577211
MOIRANS,ISERE,45.32162215360011,5.582565680348854
CRESPIN,NORD,50.404735698408615,3.660962558021376
